name,homepage,scholar_id,citations,h-index
Edward M. Reingold,https://science.iit.edu/people/faculty/edward-reingold,UlQeH7AAAAAJ,13000.0,28.0
Bogdan Korel,https://science.iit.edu/people/faculty/bogdan-korel,NOSCHOLARPAGE,,
Peng-Jun Wan,https://science.iit.edu/people/faculty/peng-jun-wan,TXUhDokAAAAJ,12886.0,54.0
Xian-He Sun,https://science.iit.edu/people/faculty/xian-he-sun,9h3JX7MAAAAJ,7989.0,45.0
Eunice E. Santos,https://science.iit.edu/people/faculty/eunice-santos,NOSCHOLARPAGE,,
Shangping Ren,https://science.iit.edu/people/faculty/shangping-ren,NOSCHOLARPAGE,,
Sanjiv Kapoor,https://science.iit.edu/people/faculty/sanjiv-kapoor,5KwApbgAAAAJ,2346.0,26.0
Kai Shu,http://www.cs.iit.edu/~kshu,-6bAV2cAAAAJ,5807.0,27.0
Lance Fortnow,http://www.cc.gatech.edu/people/lance-fortnow,Yf5wVssAAAAJ,10446.0,46.0
Cynthia Hood,https://science.iit.edu/people/faculty/cynthia-hood,NOSCHOLARPAGE,,
Sean P. Engelson,https://science.iit.edu/people/faculty/shlomo-argamon,mjsJxhQAAAAJ,11543.0,42.0
Rujia Wang,https://rujiawang.github.io,IbOb-M4AAAAJ,283.0,8.0
Zhiling Lan,https://science.iit.edu/people/faculty/zhiling-lan,WZVDjawAAAAJ,3282.0,33.0
Yan Yan,https://www.iit.edu/directory/people/yan-yan,zhi-j1wAAAAJ,5173.0,36.0
Gady Agam,https://science.iit.edu/people/faculty/gady-agam,0wKmvY0AAAAJ,1916.0,22.0
Ioan Raicu,https://science.iit.edu/people/faculty/ioan-raicu,jE73HYAAAAAJ,12095.0,45.0
Yue Duan,https://yueduan.github.io,q3rLf5kAAAAJ,1002.0,11.0
Yuan Hong,https://science.iit.edu/people/faculty/yuan-hong,NOSCHOLARPAGE,,
Gruia Calinescu,https://science.iit.edu/people/faculty/gruia-calinescu,NOSCHOLARPAGE,,
Dong Jin,https://science.iit.edu/people/faculty/kevin-jin,#NAME?,,
Mustafa Bilgic,https://science.iit.edu/people/faculty/mustafa-bilgic,bOM9qN8AAAAJ,4091.0,19.0
Boris Glavic,https://science.iit.edu/people/faculty/boris-glavic,lCdBR8cAAAAJ,1547.0,21.0
Stefan K. Muller,http://www.cs.iit.edu/~smuller,vM6V_aMAAAAJ,145.0,6.0
Kyle C. Hale,https://science.iit.edu/people/faculty/kyle-hale,zYAOJqwAAAAJ,196.0,8.0
