name,homepage,scholar_id,citations,h-index
Pramod K. Varshney,http://www.ecs.syr.edu/research/SensorFusionLab/People/varshney,-SJSv8oAAAAJ,37214.0,83.0
Can Isik,https://news.syr.edu/blog/2018/12/11/can-isik-named-interim-dean-of-the-college-of-engineering-and-computer-science,,,
Garrett E. Katz,http://web.ecs.syr.edu/~gkatz01,bHIqHwEAAAAJ,290.0,12.0
Biao Chen,http://comlab.ecs.syr.edu/people/bchen,653GqXUAAAAJ,6198.0,37.0
Ferdinando Fioretto,http://nandofioretto.com,ASf9Q04AAAAJ,1113.0,20.0
Venkata Gandikota,https://sites.google.com/view/gvenkata,4u-2hcwAAAAJ,161.0,6.0
Asif Salekin,https://asalekin.github.io,eJb_HTEAAAAJ,301.0,9.0
Teresa A. Dahlberg,https://chancellor.syr.edu/university-leadership-2/chancellors-council/teresa-dahlberg,,,
Yuzhe Tang,http://ecs.syr.edu/faculty/yuzhe,Svln274AAAAJ,971.0,20.0
Andrew C. Lee,http://eng-cs.syr.edu/our-departments/electrical-engineering-and-computer-science/people/faculty,,,
Bryan S. Kim,https://sites.google.com/view/bryansjkim,axFOJtEAAAAJ,269.0,6.0
Fanxin Kong,https://sites.google.com/site/fanxink,XeDepwwAAAAJ,1796.0,19.0
Qinru Qiu,http://hydrogen.syr.edu/~qqiu,DWv0xG0AAAAJ,5310.0,38.0
Md. Endadul Hoque,https://users.cs.fiu.edu/~ehoque,dSLXaKUAAAAJ,612.0,14.0
Reza Zafarani,http://ecs.syr.edu/faculty/reza,,,
C. Y. Roger Chen,https://eng-cs.syr.edu/our-departments/electrical-engineering-and-computer-science/people/?peopleid=2970,,,
Vir V. Phoha,https://news.syr.edu/faculty-experts/vir-v-phoha,,,
Kishan G. Mehrotra,http://eng-cs.syr.edu/directory,1PcW9N0AAAAJ,5768.0,31.0
Mustafa Cenk Gursoy,http://eng-cs.syr.edu/directory,qBxl76YAAAAJ,4689.0,35.0
Edmund S. Yu,http://eng-cs.syr.edu/our-departments/electrical-engineering-and-computer-science/people,0uelS_AAAAAJ,3603.0,16.0
Senem Velipasalar,http://eng-cs.syr.edu/our-departments/electrical-engineering-and-computer-science/people/faculty,HEAE9XsAAAAJ,3600.0,31.0
Sucheta Soundarajan,http://eng-cs.syr.edu/our-departments/electrical-engineering-and-computer-science/people/faculty,Li0F9VAAAAAJ,689.0,13.0
Steve Chapin,http://www.hpdc.syr.edu/~chapin,,,
Mina Jung,http://eng-cs.syr.edu/our-departments/electrical-engineering-and-computer-science/people/staff,,,
Shiu-Kai Chin,https://news.syr.edu/faculty-experts/shiu-kai-chin,,,
Chilukuri K. Mohan,http://www.cis.syr.edu/~mohan,41m5j04AAAAJ,7654.0,34.0
Howard Blair,https://experts.syr.edu/en/persons/howard-a-blair/network-organisations,,,
Makan Fardad,https://ecs.syr.edu/faculty/fardad/index.htm,jWb94BoAAAAJ,3049.0,26.0
Wenliang Du,http://www.cis.syr.edu/~wedu,1aMkcasAAAAJ,16763.0,56.0
Susan Older,http://www.cis.syr.edu/~sueo,,,
Kristopher K. Micinski,http://kmicinski.com,HpJLJWUAAAAJ,969.0,9.0
James S. Royer,http://www.cis.syr.edu/~royer,9oNh1Z0AAAAJ,3403.0,24.0
Jian Tang,http://www.ecs.syr.edu/faculty/tang,IirM9zMAAAAJ,11212.0,49.0
