name,homepage,scholar_id,citations,h-index
Abhinav Dhall,http://www.iitrpr.ac.in/cse/abhinavdhall,ypusncAAAAAJ,4508.0,32.0
Balwinder Sodhi,http://www.iitrpr.ac.in/sodhi,NOSCHOLARPAGE,,
Puneet Goyal,http://www.iitrpr.ac.in/cse/puneet,J_MIa1oAAAAJ,629.0,12.0
Sujata Pal,http://www.iitrpr.ac.in/cse/sujata,9gcmeKwAAAAJ,,
Neeraj Goel,http://www.iitrpr.ac.in/cse/neerajgoel,6AERbuMAAAAJ,717.0,16.0
Mukesh Kumar Saini,http://www.iitrpr.ac.in/cse/mukeshsaini,XpWL11EAAAAJ,1239.0,17.0
Narayanan C. Krishnan,http://www.iitrpr.ac.in/cse/ckn,rqkXaRAAAAAJ,3862.0,25.0
Deepti R. Bathula,http://www.iitrpr.ac.in/cse/bathula,msRMYTkAAAAJ,2247.0,11.0
Apurva Mudgal,http://www.iitrpr.ac.in/cse/apurva,NOSCHOLARPAGE,,
Nitin Auluck,http://www.iitrpr.ac.in/cse/nitin,pFiwhAIAAAAJ,249.0,9.0
Jung Hyun Jun,http://www.iitrpr.ac.in/cse/peterjun,cAnBAVUAAAAJ,5839.0,40.0
S. R. S. Iyengar,http://sudarshaniyengar.com,NOSCHOLARPAGE,,
