name,homepage,scholar_id,citations,h-index
Michael Molloy,http://www.cs.toronto.edu/~molloy,k2b25d4AAAAJ,14330.0,41.0
Brendan J. Frey,http://www.psi.toronto.edu/~frey,RjQ7YnMAAAAJ,48110.0,76.0
J. Christopher Beck,http://tidel.mie.utoronto.ca/beck.php,y_pAyuQAAAAJ,5742.0,41.0
Animesh Garg,http://animesh.garg.tech,zp8V7ZMAAAAJ,3234.0,29.0
Amir H. Chinaei,http://www.cs.toronto.edu/~ahchinaei,NOSCHOLARPAGE,,
David Duvenaud,http://www.cs.toronto.edu/~duvenaud,ZLpO3XQAAAAJ,16137.0,42.0
Wayne Enright,http://www.cs.toronto.edu/~enright,80eenyQAAAAJ,4418.0,29.0
Peter Marbach,http://www.cs.toronto.edu/~marbach,NOSCHOLARPAGE,,
Baochun Li,http://iqua.ece.toronto.edu/bli,rkb3_FgAAAAJ,22953.0,84.0
Aleksandar Nikolov,http://www.cs.toronto.edu/~anikolov,glV_LWsAAAAJ,1298.0,20.0
Jörg Liebeherr,http://www.comm.utoronto.ca/~jorg,8WrYVG8AAAAJ,5412.0,36.0
David J. Fleet,http://www.cs.toronto.edu/~fleet,njOmQFsAAAAJ,32567.0,69.0
Eric S. K. Yu,http://www.cs.toronto.edu/~eric,c36OREEAAAAJ,20964.0,60.0
Faith E. Fich,http://www.cs.toronto.edu/~faith,NOSCHOLARPAGE,,
Fan Long,http://www.cs.toronto.edu/~fanl,j6XdtXwAAAAJ,3101.0,21.0
Fahiem Bacchus,http://www.cs.toronto.edu/~fbacchus,Yy4QD_AAAAAJ,10804.0,52.0
Fanny Chevalier,http://www.cs.toronto.edu/~fchevali/fannydotnet/index.html,qc6jW8sAAAAJ,2619.0,29.0
Diane Horton,http://www.cs.toronto.edu/~dianeh,AU6p26QAAAAJ,617.0,12.0
Angela Demke Brown,http://www.cs.toronto.edu/~demke,xicy8QcAAAAJ,1648.0,21.0
Alex Mihailidis,http://www.iatsl.org/people/amihailidis.htm,FgKrtn0AAAAJ,9809.0,49.0
Arvind Gupta,https://www.cs.ubc.ca/people/arvind-gupta,6GGJg24AAAAJ,2665.0,24.0
Roger B. Grosse,https://www.cs.toronto.edu/~rgrosse,xgQd1qgAAAAJ,11372.0,40.0
Maryam Mehri Dehnavi,https://www.cs.toronto.edu/~mmehride,f3V6gZMAAAAJ,606.0,13.0
Derek G. Corneil,http://worldcat.org/identities/lccn-n90726664,XiTfJCsAAAAJ,5818.0,29.0
Bianca Schröder,http://www.cs.toronto.edu/~bianca,TW4Th98AAAAJ,8386.0,32.0
Eyal de Lara,http://www.cs.toronto.edu/~delara,KfGfDvcAAAAJ,7280.0,43.0
Chris J. Maddison,https://www.cs.toronto.edu/~cmaddis,WjCG3owAAAAJ,17270.0,18.0
Bogdan Simion,http://www.cs.toronto.edu/~bogdan,NOSCHOLARPAGE,,
Murat A. Erdogdu,https://erdogdu.github.io,Lqc4cdAAAAAJ,1386.0,17.0
Azadeh Farzan,http://www.cs.toronto.edu/~azadeh,n9Kg_LUAAAAJ,1545.0,23.0
Marsha Chechik,http://www.cs.toronto.edu/~chechik,CYfxRVIAAAAJ,7249.0,46.0
Christina C. Christara,http://www.cs.toronto.edu/~ccc,NOSCHOLARPAGE,,
Kiriakos N. Kutulakos,http://www.cs.toronto.edu/~kyros,NOSCHOLARPAGE,,
Michael Brudno,http://www.cs.toronto.edu/~brudno,xoNrEqUAAAAJ,23107.0,60.0
Allan Borodin,http://www.cs.toronto.edu/~bor,VIFfuYgAAAAJ,12667.0,45.0
Anthony J. Bonner,http://www.cs.toronto.edu/~bonner,NOSCHOLARPAGE,,
Florian Shkurti,http://www.cs.toronto.edu/~florian,BDmtLHsAAAAJ,660.0,15.0
Michael Gruninger,http://stl.mie.utoronto.ca/gruninger.html,FgiDz7oAAAAJ,16398.0,40.0
Ashton Anderson,http://www.cs.toronto.edu/~ashton,FMSltawAAAAJ,3268.0,18.0
Sheila A. McIlraith,http://www.cs.toronto.edu/~sheila,ny2zuvMAAAAJ,19576.0,58.0
Nandita Vijaykumar,http://www.cs.toronto.edu/~nandita,y7erynoAAAAJ,1608.0,16.0
Syed Ishtiaque Ahmed,http://web.cs.toronto.edu/news/events/dcsl_mar28.htm,Ji2o32AAAAAJ,2140.0,25.0
Yashar Ganjali,http://www.cs.toronto.edu/~yganjali,9btkXOgAAAAJ,7574.0,33.0
Vassos Hadzilacos,http://www.cs.toronto.edu/~vassos,NOSCHOLARPAGE,,
Zhaolei Zhang,http://sites.utoronto.ca/zhanglab,WvJIvxQAAAAJ,11394.0,51.0
Thomas F. Fairgrieve,http://www.cs.toronto.edu/~tff,NOSCHOLARPAGE,,
Sven J. Dickinson,http://www.cs.toronto.edu/~sven,6TGwETYAAAAJ,9689.0,45.0
Suzanne Stevenson,http://www.cs.toronto.edu/~suzanne,NOSCHOLARPAGE,,
Steve Easterbrook,http://www.cs.toronto.edu/~sme,bD8DWiEAAAAJ,14038.0,52.0
Steve Engels,http://www.cs.toronto.edu/~sengels,MkZLP00AAAAJ,12557.0,36.0
Jessica Burgner,https://www.cs.toronto.edu/~jbk,JtHZL24AAAAJ,3121.0,27.0
Frank Rudzicz,http://www.cs.toronto.edu/~frank,elXOB1sAAAAJ,4041.0,34.0
Ron Baecker,http://ron.taglab.ca,NOSCHOLARPAGE,,
Jennifer Campbell,http://www.cs.toronto.edu/~campbell,3mDtQLcAAAAJ,2339.0,18.0
Tarek S. Abdelrahman,http://www.eecg.toronto.edu/~tsa,Tp5qZjsAAAAJ,792.0,9.0
Tim Barfoot,http://asrl.utias.utoronto.ca/~tdb,N_vPIhoAAAAJ,7571.0,42.0
Karan Singh,http://www.dgp.toronto.edu/~karan,hy6wONIAAAAJ,4861.0,31.0
Paul Gries,http://www.cs.toronto.edu/~pgries,YAHFXEwAAAAJ,235.0,7.0
Nisarg Shah,http://www.cs.toronto.edu/~nisarg,GCvk26UAAAAJ,1963.0,17.0
Kenneth R. Jackson,http://www.cs.toronto.edu/~krj,1tVu3SoAAAAJ,3905.0,29.0
François Pitt,http://www.cs.toronto.edu/~fpitt,DnZw9asAAAAJ,12207.0,37.0
Khai N. Truong,http://www.cs.toronto.edu/~khai,tsV_2pcAAAAJ,6076.0,45.0
Daniel J. Wigdor,http://www.dgp.toronto.edu/~dwigdor,x3hvdTsAAAAJ,10780.0,57.0
Kelly A. Lyons,http://individual.utoronto.ca/klyons,PJsN8P0AAAAJ,3024.0,23.0
Gary Baumgartner,http://www.cs.toronto.edu/~gfb,NOSCHOLARPAGE,,
Eitan Grinspun,http://www.cs.columbia.edu/~eitan,0_vvBZkAAAAJ,,
Alán Aspuru-Guzik,http://matter.toronto.edu/about-us,Ag_6KEgAAAAJ,49778.0,96.0
Gennady Pekhimenko,http://www.cs.toronto.edu/~pekhimenko,ZgqVLuMAAAAJ,3891.0,28.0
Graeme Hirst,http://www.cs.toronto.edu/~gh,VGdVdjwAAAAJ,16367.0,57.0
Sam Toueg,http://www.cs.toronto.edu/theory/People.html,NOSCHOLARPAGE,,
Andreas Moshovos,https://www.eecg.utoronto.ca/~moshovos/000/doku.php,D2VLt-8AAAAJ,8001.0,43.0
Alec Jacobson,http://www.cs.toronto.edu/~jacobson,lSJavJUAAAAJ,3310.0,29.0
Gerald Penn,http://www.cs.toronto.edu/~gpenn,mJk-CLYAAAAJ,25730.0,47.0
Ravin Balakrishnan,http://www.dgp.toronto.edu/~ravin,WtijM48AAAAJ,19938.0,80.0
Gary D. Bader,http://baderlab.org,22M9eisAAAAJ,67413.0,104.0
Shurui Zhou,https://www.eecg.utoronto.ca/~shuruiz,6ej1Rm4AAAAJ,274.0,8.0
Joseph Jay Williams,http://www.josephjaywilliams.com,Gdow0U4AAAAJ,2877.0,26.0
Allan D. Jepson,http://www.cs.toronto.edu/~jepson,mYVIS8QAAAAJ,14514.0,53.0
Rudolf Mathon,http://www.cs.toronto.edu/dcs/people-faculty-combin.html,TtReo2kAAAAJ,3497.0,29.0
Swastik Kopparty,https://www.math.toronto.edu/swastik,NOSCHOLARPAGE,,
Michelle Craig,http://mcraig05.wix.com/mysite,vdLeC2MAAAAJ,1162.0,21.0
David I. W. Levin,http://diwlevin.webfactional.com/researchdb,UokN-dcAAAAJ,1220.0,22.0
Anna Goldenberg,http://goldenberglab.ca,cEepZOEAAAAJ,8084.0,31.0
Jaqueline Smith,http://www.jesmith.ca,Ak1zZAUAAAAJ,7303.0,30.0
Daniel M. Roy,http://danroy.org,vA6ZQ_AAAAAJ,5611.0,33.0
Tovi Grossman,http://www.tovigrossman.com,EZgkJ3sAAAAJ,10126.0,56.0
Mark H. Chignell,https://www.mie.utoronto.ca/mie/faculty/chignell,etEk4e0AAAAJ,,
Cosmin Munteanu,http://www.cs.utoronto.ca/~mcosmin,sblCo1IAAAAJ,1883.0,21.0
Eric C. R. Hehner,http://www.cs.utoronto.ca/~hehner,NOSCHOLARPAGE,,
Cristiana Amza,http://www.eecg.toronto.edu/~amza,oAWcfLAAAAAJ,4402.0,27.0
Jimmy Ba,https://jimmylba.github.io,ymzxRhAAAAAJ,135612.0,40.0
Ashvin Goel,http://www.eecg.toronto.edu/~ashvin,_AUSgBQAAAAJ,4084.0,32.0
David Lie,http://www.eecg.toronto.edu/~lie,Qm_3B70AAAAJ,5013.0,27.0
Michael Stumm,http://www.eecg.toronto.edu/~stumm,SfN31P4AAAAJ,7241.0,42.0
Sushant Sachdeva,http://www.cs.toronto.edu/~sachdeva,sb1-HK8AAAAJ,1247.0,17.0
Nicolas Papernot,https://www.papernot.fr,cGxq0cMAAAAJ,21457.0,36.0
Ding Yuan,http://www.eecg.toronto.edu/~yuan/Home.html,g7PHxIYAAAAJ,2808.0,18.0
Shubhangi Saraf,https://www.math.toronto.edu/ssaraf,NiRqwkcAAAAJ,1344.0,21.0
Karen L. Reid,http://www.cs.toronto.edu/~reid,H124BkEAAAAJ,1328.0,6.0
Quaid D. Morris,http://www.morrislab.ca,bb_q7tYAAAAJ,26846.0,65.0
Mark S. Fox,http://www.eil.utoronto.ca,cZMMcscAAAAJ,18686.0,64.0
Frederick P. Roth,http://llama.mshri.on.ca,a2FJg9wAAAAJ,37147.0,72.0
Sanja Fidler,http://www.cs.utoronto.ca/~fidler,CUlqK5EAAAAJ,22734.0,63.0
Andreas G. Veneris,http://www.eecg.utoronto.ca/~veneris/AndreasVeneris.htm,NOSCHOLARPAGE,,
Natalie D. Enright Jerger,http://www.eecg.utoronto.ca/~enright,CpFoJ1gAAAAJ,5472.0,32.0
Nick Koudas,http://koudas01.utsc.utoronto.ca/~koudas,f0Wc8tkAAAAJ,18510.0,65.0
Alan M. Moses,http://www.moseslab.csb.utoronto.ca,o5gmOHMAAAAJ,8975.0,39.0
