name,homepage,scholar_id,citations,h-index
Ross Anderson,https://www.cl.cam.ac.uk/~rja14,WgyDcoUAAAAJ,41196.0,81.0
Glynn Winskel,https://www.cl.cam.ac.uk/~gw104,4G6EhwMAAAAJ,12148.0,43.0
Robert Harle,https://www.cl.cam.ac.uk/~rkh23,MUWnoZIAAAAJ,4531.0,24.0
Frank Stajano,https://www.cl.cam.ac.uk/~fms27,gpmtO_gAAAAJ,9774.0,34.0
Eva Kalyvianaki,https://www.cl.cam.ac.uk/~ek264,8nhT3JAAAAAJ,1358.0,13.0
Alan Blackwell,http://www.cl.cam.ac.uk/~afb21,0kWwkEUAAAAJ,10805.0,51.0
Andrew W. Moore,https://www.cl.cam.ac.uk/~awm22,lSWWr04AAAAJ,9872.0,38.0
Lawrence C. Paulson,https://www.cl.cam.ac.uk/~lp15,Sv1hcjEAAAAJ,19285.0,56.0
Carl Henrik Ek,http://carlhenrik.com,9yQ1tQoAAAAJ,1833.0,20.0
Robert D. Mullins,https://www.cl.cam.ac.uk/~rdm34,zjXO2HMAAAAJ,2756.0,21.0
Richard M. Mortier,http://mort.io,9LJgRFAAAAAJ,9330.0,41.0
Srinivasan Keshav,http://blizzard.cs.uwaterloo.ca/keshav,-EMkK7QAAAAJ,19384.0,61.0
Peter Sewell,https://www.cl.cam.ac.uk/~pes20,EkIgIUcAAAAJ,7425.0,46.0
Peter Robinson,https://www.cl.cam.ac.uk/~pr10,91NxdC4AAAAJ,10586.0,48.0
Anil Madhavapeddy,https://anil.recoil.org,u2nZ7F8AAAAJ,3413.0,27.0
Mateja Jamnik,https://www.cl.cam.ac.uk/~mj201,,,
Jon Crowcroft,https://www.cl.cam.ac.uk/~jac22,qnMs-XYAAAAJ,52508.0,96.0
Ian M. Leslie,https://www.cl.cam.ac.uk/~iml1,,,
Markus G. Kuhn,https://www.cl.cam.ac.uk/~mgk25,4FSAZOsAAAAJ,14118.0,34.0
Andreas Vlachos,https://www.cl.cam.ac.uk/~av308,XjWnyM4AAAAJ,4686.0,35.0
Marcelo Fiore,https://www.cl.cam.ac.uk/~mpf23,0uLCV2EAAAAJ,2907.0,31.0
Neel Krishnaswami,https://www.cl.cam.ac.uk/~nk480,qCE8eVcAAAAJ,1169.0,21.0
Paula Buttery,https://www.cl.cam.ac.uk/~pjb48,,,
Hatice Gunes,https://www.cl.cam.ac.uk/~hg410,2WkE1wYAAAAJ,6641.0,35.0
Edward John Briscoe,https://www.cl.cam.ac.uk/~ejb1,qNP6lAwAAAAJ,10332.0,52.0
Pietro Liò,https://www.cl.cam.ac.uk/~pl219,3YrWf7EAAAAJ,29346.0,59.0
Jeremy Yallop,http://www.cl.cam.ac.uk/~jdy22,NIk5CuwAAAAJ,996.0,13.0
Jamie Vicary,https://www.cl.cam.ac.uk/~jv258,9LG1IeMAAAAJ,983.0,15.0
David Greaves,https://www.cl.cam.ac.uk/~djg11,WStMFkYAAAAJ,1112.0,15.0
Sean B. Holden,https://www.cl.cam.ac.uk/~sbh11,,,
Simone Teufel,https://www.cl.cam.ac.uk/~sht25,GnKIYCcAAAAJ,7331.0,42.0
Simon W. Moore,https://www.cl.cam.ac.uk/~swm11,hPhDxHwAAAAJ,5095.0,33.0
Alan Mycroft,https://www.cl.cam.ac.uk/~am21,0ycSEz8AAAAJ,4592.0,31.0
Andrew M. Pitts,https://www.cl.cam.ac.uk/~amp12,J1wRn3oAAAAJ,7265.0,39.0
Timothy M. Jones,https://www.cl.cam.ac.uk/~tmj32,qnn3-gMAAAAJ,1611.0,23.0
Thomas Sauerwald,https://www.cl.cam.ac.uk/~tms41,lidwLWIAAAAJ,2000.0,28.0
Anna Korhonen,https://www.cl.cam.ac.uk/~alk23,SCoVoOYAAAAJ,9558.0,47.0
Alastair R. Beresford,https://www.cl.cam.ac.uk/~arb33,KJmh8GAAAAAJ,5968.0,29.0
Timothy G. Griffin,https://www.cl.cam.ac.uk/~tgg22,bNZfDVgAAAAJ,10588.0,41.0
Robert N. M. Watson,https://www.cl.cam.ac.uk/~rnw24,wAO9FfoAAAAJ,4641.0,30.0
Cecilia Mascolo,https://www.cl.cam.ac.uk/~cm542,Ej4BNaQAAAAJ,21816.0,71.0
Ian J. Wassell,https://www.cl.cam.ac.uk/research/dtg/www/people/ijw24,jHRJWk8AAAAJ,4574.0,34.0
Amanda Prorok,https://www.proroklab.org,o7xMDgEAAAAJ,1287.0,20.0
Rafal K. Mantiuk,https://www.cl.cam.ac.uk/~rkm38,pJEb8x4AAAAJ,7767.0,42.0
Damon Wischik,https://www.cl.cam.ac.uk/~djw1005,,,
Alice Hutchings,https://www.cl.cam.ac.uk/~ah793,kITQ0T8AAAAJ,1383.0,20.0
Andrew Hopper,https://www.cl.cam.ac.uk/~ah12,WBr_GXUAAAAJ,19873.0,40.0
José Miguel Hernández-Lobato,http://jmhl.org,BEBccCQAAAAJ,9008.0,38.0
John Daugman,https://www.cl.cam.ac.uk/~jgd1000,D0Q3owUAAAAJ,32963.0,39.0
Neil D. Lawrence,http://inverseprobability.com,r3SJcvoAAAAJ,19874.0,66.0
Andrew C. Rice,https://www.cl.cam.ac.uk/~acr31,bxvOPw8AAAAJ,3159.0,23.0
Ferenc Huszar,https://www.inference.vc/about,koQCVT4AAAAJ,15308.0,23.0
Anuj Dawar,https://www.cl.cam.ac.uk/~ad260,xdOimF8AAAAJ,2726.0,30.0
Ann A. Copestake,https://www.cl.cam.ac.uk/~aac10,wqzh1HwAAAAJ,9650.0,46.0
