name,homepage,scholar_id,citations,h-index
Xiao Zhang,http://info.ruc.edu.cn/academic_professor.php?teacher_id=36,NOSCHOLARPAGE,,
Nan Yang,http://info.ruc.edu.cn/academic_professor.php?teacher_id=35,NOSCHOLARPAGE,,
Biao Qin,http://info.ruc.edu.cn/academic_professor.php?teacher_id=31,NOSCHOLARPAGE,,
Shan Wang,http://info.ruc.edu.cn/academic_professor.php?teacher_id=150,NOSCHOLARPAGE,,
He Hu,http://info.ruc.edu.cn/academic_professor.php?teacher_id=25,NOSCHOLARPAGE,,
Yueguo Chen,http://info.ruc.edu.cn/academic_professor.php?teacher_id=23,NOSCHOLARPAGE,,
Jiajun Liu,https://sites.google.com/site/drjiajunliu/homepage,xZGKQkcAAAAJ,1484.0,19.0
Ji-Rong Wen,http://info.ruc.edu.cn/academic_professor.php?teacher_id=64,tbxCHJgAAAAJ,18226.0,64.0
Suyun Zhao,http://info.ruc.edu.cn/academic_professor.php?teacher_id=37,Nbvw280AAAAJ,2012.0,19.0
Weiran Shen,https://www.weiran-shen.info,#NAME?,,
Chunlai Zhou,http://info.ruc.edu.cn/academic_professor.php?teacher_id=38,NOSCHOLARPAGE,,
Chongxuan Li,https://gsai.ruc.edu.cn/addons/teacher/index/info.html?user_id=0&ruccode=20210826004&ln=en,UKMcQn4AAAAJ,1158.0,12.0
Bin Liang,http://info.ruc.edu.cn/academic_professor.php?teacher_id=27,NOSCHOLARPAGE,,
Qiuyue Wang,http://info.ruc.edu.cn/academic_professor.php?teacher_id=51,KwKgfBsAAAAJ,372.0,11.0
Xirong Li,http://lixirong.net,6m-ZQ1EAAAAJ,4036.0,30.0
Deying Li,http://info.ruc.edu.cn/academic_professor.php?teacher_id=60,NOSCHOLARPAGE,,
Wenchang Shi,http://info.ruc.edu.cn/academic_professor.php?teacher_id=63,NOSCHOLARPAGE,,
Rui Yan,http://www.ruiyan.me,NOSCHOLARPAGE,,
Gang Yang,http://info.ruc.edu.cn/academic_professor.php?teacher_id=54,3cuQzxkAAAAJ,2327.0,26.0
Xiao Zhang,https://pinkfloyd1989.github.io/ZHANG-Xiao,5FZ6wbAAAAAJ,43.0,4.0
Jing Zhang,https://xiaojingzi.github.io,T7Wa3GQAAAAJ,5299.0,26.0
Jun Xu,http://info.ruc.edu.cn/academic_professor.php?teacher_id=169,su14mcEAAAAJ,6394.0,33.0
Xiongpai Qin,http://info.ruc.edu.cn/academic_professor.php?teacher_id=49,NOSCHOLARPAGE,,
Tao Liu,http://info.ruc.edu.cn/academic_professor.php?teacher_id=46,CU5OeFIAAAAJ,895.0,15.0
Zhewei Wei,http://weizhewei.com,qZ7dj4gAAAAJ,1511.0,18.0
Yunpeng Chai,http://info.ruc.edu.cn/en/faculty_detail.php?id=42,KzsOokYAAAAJ,336.0,10.0
Wayne Xin Zhao,http://playbigdata.ruc.edu.cn/batmanfly,JNhNacoAAAAJ,7004.0,34.0
Hong Chen,https://bi.ruc.edu.cn/member/chenhong,NOSCHOLARPAGE,,
Xiao-Feng Meng,http://idke.ruc.edu.cn/xfmeng/index.html,PTwcvk4AAAAJ,6082.0,38.0
Di Hu,https://dtaoo.github.io,NOSCHOLARPAGE,,
Wei You,http://www.youwei.name,tIrmjdoAAAAJ,577.0,13.0
Qin Jin,http://jin-qin.com,8UkYbCMAAAAJ,3622.0,31.0
Ruihua Song,http://ai.ruc.edu.cn/faculty/rsong,v5LctN8AAAAJ,4327.0,31.0
Bing Su,http://ai.ruc.edu.cn/academicfaculty/fea218174a6e493a99cfcebdc7dfe6c4.htm,d3g2VJQAAAAJ,331.0,11.0
Jianjun Huang,https://hjjandy.github.io,ip0G7pgAAAAJ,709.0,10.0
Zhicheng Dou,http://playbigdata.ruc.edu.cn/dou,ChCjAAwAAAAJ,2494.0,21.0
Xu Chen,http://xu-chen.com,loPoqy0AAAAJ,2725.0,21.0
Zihe Wang,http://ai.ruc.edu.cn/academicfaculty/898f1ad173bf48eabc5c94d1b615938b.htm,SL1QGDoAAAAJ,160.0,7.0
Yongcai Wang,https://yongcaiwang.github.io/about,ZOHWbl8AAAAJ,1515.0,21.0
Jiaxin Mao,https://sites.google.com/site/maojiaxin,DDXcKKcAAAAJ,899.0,18.0
Jun He,http://iir.ruc.edu.cn/~hejun,NOSCHOLARPAGE,,
Zhiwu Lu,https://sites.google.com/site/zhiwulu,OUXS8doAAAAJ,2188.0,26.0
Feng Zhang,http://iir.ruc.edu.cn/~zhangf,6dDocYkAAAAJ,411.0,11.0
Puwei Wang,http://iir.ruc.edu.cn/~pwwang,NOSCHOLARPAGE,,
Wei Lu,http://iir.ruc.edu.cn/~luwei,v04EazgAAAAJ,927.0,14.0
Hongteng Xu,https://sites.google.com/view/hongtengxu,7gYVOO8AAAAJ,2399.0,23.0
Jinchuan Chen,http://iir.ruc.edu.cn/~jchchen,25xBm5EAAAAJ,1374.0,16.0
Yong Liu,https://iie-liuyong.github.io,vVhmzbAAAAAJ,476.0,13.0
Ju Fan,http://iir.ruc.edu.cn/~fanj,nl8dmycAAAAJ,1924.0,18.0
Xiaoyong Du,http://iir.ruc.edu.cn/~duyong,NOSCHOLARPAGE,,
