name,homepage,scholar_id,citations,h-index
Aruna Tiwari,http://www.iiti.ac.in/~artiwari,Ja575P0AAAAJ,4915.0,42.0
Kapil Ahuja,http://www.iiti.ac.in/~kahuja,l2ySGVcAAAAJ,375.0,11.0
Narendra S. Chaudhari,http://www.iiti.ac.in/~narendra,hgwfis4AAAAJ,1865.0,20.0
Bodhisatwa Mazumdar,http://cse.iiti.ac.in/faculty.html,ea-e9TwAAAAJ,1216.0,15.0
Surya Prakash,http://www.iiti.ac.in/~surya,pqP66FLxeBMC,1088.0,19.0
Gourinath Banda,http://cse.iiti.ac.in/faculty.html,,,
Anirban Sengupta,http://www.iiti.ac.in/~asengupt,4aHf5O8AAAAJ,2003.0,22.0
Neminath Hubballi,http://iiti.ac.in/people/~neminath,tER-kV0AAAAJ,945.0,17.0
Abhishek Srivastava,http://cse.iiti.ac.in/faculty.html,JDsqDCIAAAAJ,6219.0,35.0
Somnath Dey,http://www.iiti.ac.in/~somnathd,rjzlx8wAAAAJ,614.0,15.0
