name,homepage,scholar_id,citations,h-index
Harry S. Delugach,https://www.uah.edu/science/departments/computer-science/faculty-staff/harry-delugach,NOSCHOLARPAGE,,
Ramazan Aygun,http://ua-huntsville.academia.edu/RamazanAygun,ptQHOV0AAAAJ,,
Letha H. Etzkorn,http://www.cs.uah.edu/~letzkorn,_k0dq8QAAAAJ,3494.0,28.0
Rayford B. Vaughn,https://www.uah.edu/images/research/ovpr/cvs/vaughn.pdf,UK-AZvMAAAAJ,2907.0,27.0
Peter Slater,https://www.uah.edu/science/departments/math/faculty-staff/peter-slater,c2Zg-x8AAAAJ,,
Huaming Zhang,https://www.uah.edu/science/departments/computer-science/faculty-staff/huaming-zhang,NOSCHOLARPAGE,,
Tim Newman,http://www.cs.uah.edu/~tnewman,KkN7DMIAAAAJ,2655.0,19.0
Mikel D. Petty,https://www.uah.edu/images/research/cmsa/pdf/Pubs_Dr_Petty/CV_Mikel_D_Petty_v134.pdf,NOSCHOLARPAGE,,
Haeyong Chung,https://www.uah.edu/science/departments/computer-science/faculty-staff/haeyong-chung,NOSCHOLARPAGE,,
Heggere S. Ranganath,https://www.uah.edu/science/departments/computer-science/faculty-staff/heggere-ranganath,NOSCHOLARPAGE,,
Daniel Rochowiak,https://www.uah.edu/science/departments/computer-science/faculty-staff/daniel-rochowiak,NOSCHOLARPAGE,,
Sara J. Graves,https://www.uah.edu/science/departments/computer-science/faculty-staff/sara-graves,NOSCHOLARPAGE,,
Feng W. Zhu,https://www.uah.edu/science/departments/computer-science/faculty-staff/feng-zhu,NOSCHOLARPAGE,,
