name,homepage,scholar_id,citations,h-index
Nectarios Papanicolaou,https://www.unic.ac.cy/papanicolaou-nectarios,6mRLrW0AAAAJ,223.0,9.0
Vasso Stylianou,https://www.unic.ac.cy/stylianou-vasso,r3lEY48AAAAJ,91.0,5.0
Athena Stassopoulou,https://www.unic.ac.cy/stassopoulou-athena,319KjpsAAAAJ,842.0,15.0
Andreas Savva,https://www.unic.ac.cy/savva-andreas,NOSCHOLARPAGE,,
Philippos Pouyioutas,https://www.unic.ac.cy/pouyioutas-philippos,xdVxpJgAAAAJ,340.0,11.0
George Portides,https://www.unic.ac.cy/portides-george,NOSCHOLARPAGE,,
George Chailos,https://www.unic.ac.cy/chailos-george,PREG268AAAAJ,38.0,4.0
Demetris Trihinas,https://www.unic.ac.cy/trihinas-demetris,FVQ4sW4AAAAJ,477.0,11.0
Harald Gjermundrod,https://www.unic.ac.cy/gjermundrod-harald,sRPAAHcAAAAJ,750.0,14.0
Ioanna Dionysiou,https://www.unic.ac.cy/dionysiou-ioanna,y4r4bGEAAAAJ,430.0,10.0
Stavros Pouloukas,https://www.unic.ac.cy/pouloukas-stavros,NOSCHOLARPAGE,,
Charalambos Christou,https://www.unic.ac.cy/christou-charalambos,NOSCHOLARPAGE,,
Marios Christou,https://www.unic.ac.cy/christou-marios,NOSCHOLARPAGE,,
Ioannis Georgiou Katakis,https://www.unic.ac.cy/katakis-ioannis,w6e_NjcAAAAJ,8249.0,22.0
Constandinos Mavromoustakis,https://www.unic.ac.cy/mavromoustakis-constandinos,b095UrEAAAAJ,3911.0,31.0
