name,homepage,scholar_id,citations,h-index
Constantinos Constantinides,https://users.encs.concordia.ca/~cc,NOSCHOLARPAGE,,
Todd Eavis,https://www.concordia.ca/faculty/todd-eavis.html,IukO3bIAAAAJ,5542.0,38.0
Sabine Bergler,http://www.cs.concordia.ca/~bergler,o4FjPMIAAAAJ,2481.0,23.0
Nikolaos Tsantalis,https://users.encs.concordia.ca/~nikolaos,Jxc9CBwAAAAJ,4083.0,30.0
Nora Houari,https://www.concordia.ca/encs/computer-science-software-engineering/faculty.html.html?fpid=nora-houari,NOSCHOLARPAGE,,
Aiman Hanna,http://aimanhanna.com/concordia,NOSCHOLARPAGE,,
Tien D. Bui,http://www.cs.concordia.ca/~bui,1609q00AAAAJ,,
Dhrubajyoti Goswami,http://www.cs.concordia.ca/~goswami,NOSCHOLARPAGE,,
Mohamed Taleb,https://www.concordia.ca/encs/computer-science-software-engineering/faculty.html.html?fpid=mohamed-taleb,kG5niJsAAAAJ,978.0,10.0
Thomas G. Fevens,http://www.cs.concordia.ca/~fevens,NOSCHOLARPAGE,,
Ching Y. Suen,https://www.concordia.ca/research/cenparmi/faculty.html?fpid=ching-yee-suen,NOSCHOLARPAGE,,
René Witte,https://www.concordia.ca/encs/computer-science-software-engineering/faculty.html.html?fpid=rene-witte,rynGoGYAAAAJ,2218.0,26.0
Stan Klasa,https://www.concordia.ca/encs/computer-science-software-engineering/faculty.html.html?fpid=stan-klasa,NOSCHOLARPAGE,,
Nancy Acemian,https://www.concordia.ca/encs/eng-society/faculty.html?fpid=nancy-acemian,NOSCHOLARPAGE,,
Terry Fancott,https://www.concordia.ca/faculty/terry-fancott.html,NOSCHOLARPAGE,,
Gösta Grahne,http://www.cs.concordia.ca/~grahne,NOSCHOLARPAGE,,
Tristan Glatard,http://scholar.google.fr/citations?user=HpsswVgAAAAJ,HpsswVgAAAAJ,4791.0,30.0
Volker Haarslev,http://www.cs.concordia.ca/~haarslev,vzS-bGkAAAAJ,6475.0,35.0
Tse-Hsun (Peter) Chen,http://petertsehsun.github.io,gUBD7x0AAAAJ,1959.0,20.0
Jinqiu Yang,https://jinqiuyang.github.io,DpY9rhEAAAAJ,782.0,12.0
Marta Kersten,https://www.researchgate.net/profile/Marta_Kersten-Oertel,NOSCHOLARPAGE,,
Tiberiu Popa,https://users.encs.concordia.ca/~stpopa,jqyGDykAAAAJ,2089.0,20.0
Greg Butler,http://www.cs.concordia.ca/~gregb,K2vSwvQAAAAJ,3562.0,28.0
Bipin C. Desai,http://www.cs.concordia.ca/~bcdesai,NOSCHOLARPAGE,,
Lata Narayanan,http://www.cs.concordia.ca/~lata,sY3us-kAAAAJ,2212.0,22.0
Denis Pankratov,https://users.encs.concordia.ca/~denisp,WDqm7HgAAAAJ,377.0,8.0
David K. Probst,http://www.concordia.ca/faculty/david-probst.html,LDX2HjEAAAAJ,2369.0,26.0
Leila Kosseim,https://users.encs.concordia.ca/~kosseim,nc2WmbsAAAAJ,1563.0,21.0
Hovhannes Harutyunyan,http://www.concordia.ca/faculty/hovhannes-harutyunyan.html,NOSCHOLARPAGE,,
R. Jayakumar,http://www.concordia.ca/faculty/rajagopalan-jayakumar.html,uyA1jcQAAAAJ,217.0,6.0
Juergen Rilling,http://www.rilling.ca,m84bs1oAAAAJ,2980.0,29.0
Javad Sadri,https://users.encs.concordia.ca/~j_sadri,DYai0j0AAAAJ,1073.0,16.0
Sudhir Mudur,http://www.concordia.ca/encs/computer-science-software-engineering/faculty/sudhir-mudur.html,WRRMYZgAAAAJ,2120.0,24.0
Weiyi Ian Shang,http://users.encs.concordia.ca/~shang,ZnERyl4AAAAJ,3400.0,32.0
Hassan Rivaz,https://users.encs.concordia.ca/~hrivaz,FWDzqVUAAAAJ,2293.0,25.0
Emad Shihab,http://das.encs.concordia.ca/members/emad-shihab,kF76KPAAAAAJ,5704.0,43.0
Peter C. Rigby,http://users.encs.concordia.ca/~pcr,lGVxz58AAAAJ,2854.0,25.0
Adam Krzyzak,http://users.encs.concordia.ca/~krzyzak,fYbg3F8AAAAJ,11682.0,40.0
Yuhong Yan,http://users.encs.concordia.ca/~yuhong,1LOd4w4AAAAJ,5625.0,30.0
Charalambos Poullis,http://www.poullis.org,IhcdDa8AAAAJ,1287.0,19.0
Brigitte Jaumard,http://users.encs.concordia.ca/~bjaumard,Bn0YLtAAAAAJ,9595.0,44.0
Joey Paquet,http://users.encs.concordia.ca/~paquet/wiki/index.php?title=Dr._Joey_Paquet_Home_Page,uzK_jQIAAAAJ,1001.0,17.0
Nematollaah Shiri,http://www.cs.concordia.ca/~shiri,_Pj5xqQAAAAJ,974.0,18.0
Eusebius J. Doedel,http://cmvl.cs.concordia.ca/doedel.html,2Hhnhn0AAAAJ,10693.0,42.0
Olga Ormandjieva,http://www.cs.concordia.ca/~ormandj,NOSCHOLARPAGE,,
