name,homepage,scholar_id,citations,h-index
Richard A. O'Keefe,http://www.cs.otago.ac.nz/staff/richard.html,NOSCHOLARPAGE,,
Anthony V. Robins,http://www.cs.otago.ac.nz/staff/anthony.html,COuPSxYAAAAJ,10592.0,34.0
Willem Adrian Labuschagne,http://www.jucs.org/jucs_articles_by_author/Labuschagne_Willem_Adrian,NOSCHOLARPAGE,,
Zhiyi Huang,http://www.cs.otago.ac.nz/staffpriv/hzy,rE1Y8DoAAAAJ,1405.0,21.0
Brendan McCane,http://www.cs.otago.ac.nz/staffpriv/mccane,7WMqe3AAAAAJ,2380.0,22.0
M. D. Atkinson,http://www.cs.otago.ac.nz/staffpriv/mike/HomePages/newhome.html,C2oYWqgAAAAJ,8895.0,48.0
Ya-Wen Chen,http://www.cs.otago.ac.nz/staff/Yawen_Chen,LyxsVekAAAAJ,459.0,11.0
Michael H. Albert,http://www.cs.otago.ac.nz/staff/michael.html,oZL1wnUAAAAJ,5420.0,34.0
Alistair Knott,http://www.cs.otago.ac.nz/staffpriv/alik,_4c7Z18AAAAJ,4144.0,26.0
Haibo Zhang,http://www.cs.otago.ac.nz/staff/Haibo_Zhang,JtF2_IUAAAAJ,30791.0,86.0
Geoff Wyvill,http://www.cs.otago.ac.nz/staff/Geoff_Wyvill,NOSCHOLARPAGE,,
David M. Eyers,http://www.cs.otago.ac.nz/staff/David_Eyers,dq6tr8wAAAAJ,30281.0,55.0
Andrew Trotman,http://www.cs.otago.ac.nz/homepages/andrew,YiiS_hUAAAAJ,3283.0,31.0
Sandy Garner,http://www.cs.otago.ac.nz/staff/Sandy_Garner,NOSCHOLARPAGE,,
Stefanie Zollmann,https://www.otago.ac.nz/computer-science/people/Stefanie_Zollmann.html,1RVYZVMAAAAJ,1719.0,20.0
Lech Szymanski,http://www.cs.otago.ac.nz/staff/Lech_Szymanski,P8aMU9AAAAAJ,178.0,7.0
Steven J. Mills,http://www.cs.otago.ac.nz/staff/Steven_Mills,lfySPjwAAAAJ,2460.0,20.0
