name,homepage,scholar_id,citations,h-index
Steffen Rothkugel,http://wwwen.uni.lu/research/fstc/communicative_systems_laboratory_com_sys/members/steffen_rothkugel,NOSCHOLARPAGE,,
Jean-Sébastien Coron,http://wwwen.uni.lu/recherche/fstc/laboratory_of_algorithmics_cryptology_and_security_lacs/members/jean_sebastien_coron,NOSCHOLARPAGE,,
Christoph Schommer,http://wwwen.uni.lu/recherche/fstc/interdisciplinary_lab_for_intelligent_and_adaptive_systems_ilias/members/christoph_schommer,toyuQnMAAAAJ,819.0,10.0
Yves Le Traon,http://wwwen.uni.lu/recherche/fstc/computer_science_and_communications_research_unit/members/yves_le_traon,Wr0JrioAAAAJ,13028.0,59.0
Peter Ryan,http://wwwen.uni.lu/snt/research/apsia/prof_peter_ryan,NOSCHOLARPAGE,,
Nicolas Guelfi,http://wwwen.uni.lu/recherche/fstc/computer_science_and_communications_research_unit/members/nicolas_guelfi,pvrJk-8AAAAJ,1744.0,20.0
Volker Müller,http://wwwen.uni.lu/recherche/fstc/computer_science_and_communications_research_unit/members/volker_mueller,NOSCHOLARPAGE,,
Uli Sorger,http://wwwen.uni.lu/recherche/fstc/computer_science_and_communications_research_unit/members/ulrich_sorger,NOSCHOLARPAGE,,
Leender van der Torre,http://icr.uni.lu/leonvandertorre,kRoU8dEAAAAJ,15175.0,57.0
Raymond Bisdorff,http://wwwen.uni.lu/studies/doctoral_education/contact/raymond_bisdorff,Vz4YXfcAAAAJ,786.0,16.0
Sjouke Mauw,http://satoss.uni.lu/members/sjouke,NDXZhwcAAAAJ,5556.0,39.0
Denis Zampuniéris,http://wwwen.uni.lu/fstc/organigramme/membres2/denis_zampunieris,NOSCHOLARPAGE,,
Pierre Kelsen,http://wwwen.uni.lu/snt/people/pierre_kelsen,WpY_eHMAAAAJ,701.0,16.0
Nicolas Navet,http://nicolas.navet.eu,dhYgyRUAAAAJ,3924.0,30.0
Thomas Engel,http://wwwen.uni.lu/snt/people/thomas_engel,KeoQQEcAAAAJ,7810.0,39.0
Pascal Bouvry,http://wwwen.uni.lu/snt/people/pascal_bouvry,pFbWf-MAAAAJ,10426.0,47.0
Juergen Sachau,http://wwwen.uni.lu/snt/people/juergen_sachau,NOSCHOLARPAGE,,
Alex Biryukov,http://wwwen.uni.lu/snt/people/alex_biryukov,tP5rH0wAAAAJ,11935.0,53.0
Björn E. Ottersten,http://wwwen.uni.lu/snt/people/bjoern_ottersten,OAWYhh0AAAAJ,35660.0,93.0
Paulo Jorge Esteves Veríssimo,http://wwwen.uni.lu/snt/people/paulo_esteves_verissimo,aMHx8aUAAAAJ,14783.0,55.0
Bernard Steenis,https://wwwen.uni.lu/recherche/fstm/dcs/members/bernard_steenis,NOSCHOLARPAGE,,
Franck Leprévost,http://wwwen.uni.lu/snt/people/franck_leprevost,NOSCHOLARPAGE,,
